state_fips_A,county_fips_A,state_fips_B,county_fips_B,B_to_A_migration
026,113,048,121,6
026,113,048,303,29
026,113,056,029,4
026,113,072,049,10
026,115,001,083,-304
026,115,004,003,-24
026,115,004,012,47
026,115,004,013,-14
026,115,004,019,-14
026,115,005,115,18
026,115,006,019,6
026,115,006,037,2
026,115,006,067,14
026,115,010,003,-67
026,115,010,005,-4
026,115,012,011,26
026,115,012,015,33
026,115,012,071,-114
026,115,012,083,20
026,115,012,095,-101
026,115,012,097,-74
026,115,012,101,-18
026,115,012,103,-51
026,115,012,105,-25
026,115,012,113,9
026,115,012,115,-54
026,115,012,127,9
026,115,013,113,-112
026,115,013,215,5
026,115,016,083,7
026,115,017,031,-7
026,115,017,185,11
026,115,018,003,6
026,115,018,005,-7
026,115,018,009,-5
026,115,018,041,25
026,115,018,053,-29
026,115,018,059,14
026,115,018,133,48
026,115,018,157,38
026,115,018,183,-8
026,115,021,035,24
026,115,021,067,-8
026,115,021,111,-69
026,115,021,235,-54
026,115,022,005,3
026,115,022,071,-14
026,115,024,033,-7
026,115,026,001,55
026,115,026,005,4
026,115,026,007,5
026,115,026,009,-2
026,115,026,011,-18
026,115,026,019,8
026,115,026,021,29
026,115,026,025,23
026,115,026,027,29
026,115,026,029,-6
026,115,026,035,13
026,115,026,039,-2
026,115,026,045,5
026,115,026,049,-13
026,115,026,051,-19
026,115,026,055,-5
026,115,026,057,-2
026,115,026,059,8
026,115,026,065,-51
026,115,026,067,8
026,115,026,069,3
026,115,026,071,-10
026,115,026,073,-26
026,115,026,075,-108
026,115,026,077,-142
026,115,026,081,97
026,115,026,083,4
026,115,026,087,1
026,115,026,091,17
026,115,026,093,31
026,115,026,095,-7
026,115,026,099,17
026,115,026,101,-5
026,115,026,103,-5
026,115,026,105,-11
026,115,026,107,-15
026,115,026,111,-8
026,115,026,113,-55
026,115,026,117,-97
026,115,026,119,-2
026,115,026,121,-139
026,115,026,123,3
026,115,026,125,-39
026,115,026,129,7
026,115,026,133,-10
026,115,026,135,19
026,115,026,139,-108
026,115,026,143,-27
026,115,026,145,-8
026,115,026,147,43
026,115,026,149,-4
026,115,026,151,-10
026,115,026,155,4
026,115,026,159,21
026,115,026,161,-156
026,115,026,163,418
026,115,027,045,15
026,115,028,087,-44
026,115,028,091,8
026,115,029,169,18
026,115,030,013,13
026,115,031,081,-4
026,115,031,109,12
026,115,034,017,-12
026,115,035,013,19
026,115,036,005,15
026,115,036,047,-44
026,115,036,055,-16
026,115,036,061,14
026,115,036,067,-179
026,115,036,069,-4
026,115,036,091,16
026,115,037,089,-48
026,115,037,113,-13
026,115,037,119,13
026,115,037,133,-17
026,115,038,035,-3
026,115,038,101,10
026,115,039,003,31
026,115,039,007,-8
026,115,039,017,-8
026,115,039,025,17
026,115,039,035,6
026,115,039,039,10
026,115,039,049,-20
026,115,039,051,136
026,115,039,061,-1
026,115,039,079,-5
026,115,039,095,-161
026,115,039,113,-40
026,115,039,123,41
026,115,039,129,20
026,115,039,133,-22
026,115,039,137,11
026,115,039,143,-1
026,115,039,151,8
026,115,039,153,-2
026,115,039,165,-13
026,115,039,171,-16
026,115,039,173,111
026,115,040,031,16
026,115,042,007,-3
026,115,042,049,-25
026,115,042,107,40
026,115,042,133,64
026,115,045,045,-24
026,115,045,091,47
026,115,047,013,-29
026,115,047,037,72
026,115,047,063,20
026,115,047,093,-8
026,115,047,107,-49
026,115,047,109,-1
026,115,047,149,-31
026,115,047,157,1
026,115,048,029,-22
026,115,048,061,21
026,115,048,113,10
026,115,048,167,25
026,115,048,215,4
026,115,049,025,-10
026,115,049,035,-40
026,115,050,021,12
026,115,051,153,8
026,115,051,169,-8
026,115,051,179,-16
026,115,053,063,-17
026,115,055,025,-63
026,115,055,055,-14
026,115,055,127,-11
026,115,056,007,-5
026,117,001,097,-4
026,117,001,113,6
026,117,002,020,3
026,117,004,013,6
026,117,004,019,3
026,117,006,019,127
026,117,006,059,12
026,117,006,061,29
026,117,006,071,32
026,117,006,077,-44
026,117,006,099,6
026,117,008,001,8
026,117,008,031,15
026,117,011,001,4
026,117,012,011,4
026,117,012,015,-28
026,117,012,053,-15
026,117,012,069,13
026,117,012,081,-8
026,117,012,086,18
026,117,012,099,6
026,117,012,105,7
026,117,013,013,-17
026,117,013,121,6
026,117,016,001,9
026,117,017,137,-3
026,117,017,179,-6
026,117,018,069,-11
026,117,018,173,-6
026,117,021,059,12
026,117,021,111,25
026,117,026,005,-3
026,117,026,007,-3
026,117,026,009,-16
026,117,026,013,21
026,117,026,015,44
026,117,026,017,-60
026,117,026,019,-7
026,117,026,021,2
026,117,026,023,-7
026,117,026,025,11
026,117,026,029,-20
026,117,026,033,16
026,117,026,037,0
026,117,026,041,-17
026,117,026,045,-16
026,117,026,047,-7
026,117,026,049,37
026,117,026,051,-3
026,117,026,053,1
026,117,026,055,-114
026,117,026,057,-38
026,117,026,059,-18
026,117,026,065,-37
026,117,026,067,175
026,117,026,073,-144
026,117,026,075,11
026,117,026,077,-75
026,117,026,079,-12
026,117,026,081,316
026,117,026,085,-3
026,117,026,087,-2
026,117,026,089,-13
026,117,026,091,46
026,117,026,093,65
026,117,026,099,107
026,117,026,101,29
026,117,026,103,50
026,117,026,105,-110
026,117,026,107,-102
026,117,026,109,-3
026,117,026,111,-36
026,117,026,115,97
026,117,026,121,-120
026,117,026,123,-48
026,117,026,125,0
026,117,026,127,-31
026,117,026,129,16
026,117,026,133,-13
026,117,026,137,10
026,117,026,139,58
026,117,026,143,3
026,117,026,145,-24
026,117,026,147,-1
026,117,026,149,-7
026,117,026,155,-2
026,117,026,159,-4
026,117,026,161,-5
026,117,026,163,-60
026,117,026,165,-13
026,117,029,099,37
026,117,029,101,6
026,117,030,029,10
026,117,036,109,-4
026,117,037,119,13
026,117,039,061,7
026,117,039,095,12
026,117,039,109,4
026,117,039,171,45
026,117,042,011,17
026,117,045,075,2
026,117,047,035,11
026,117,047,147,22
026,117,048,167,-9
026,117,050,007,-4
026,117,055,039,5
026,117,055,075,4
026,117,055,101,33
026,117,056,021,17
026,119,004,015,10
026,119,006,065,2
026,119,006,073,11
026,119,008,019,4
026,119,008,029,4
026,119,008,093,8
026,119,012,009,-3
026,119,012,011,8
026,119,012,071,-3
026,119,012,101,2
026,119,012,127,-36
026,119,018,003,17
026,119,018,011,7
026,119,018,097,29
026,119,021,169,5
026,119,026,001,10
026,119,026,003,-4
026,119,026,007,14
026,119,026,009,-20
026,119,026,011,-9
026,119,026,025,-76
026,119,026,031,10
026,119,026,039,-4
026,119,026,045,6
026,119,026,049,-9
026,119,026,051,29
026,119,026,061,3
026,119,026,069,2
026,119,026,073,3
026,119,026,075,45
026,119,026,087,2
026,119,026,089,-6
026,119,026,093,18
026,119,026,099,1
026,119,026,107,-6
026,119,026,111,3
026,119,026,113,1
026,119,026,115,2
026,119,026,123,-9
026,119,026,125,73
026,119,026,129,-8
026,119,026,135,-1
026,119,026,137,-38
026,119,026,139,-5
026,119,026,141,18
026,119,026,143,5
026,119,026,145,-9
026,119,026,147,2
026,119,026,151,49
026,119,026,155,4
026,119,026,157,4
026,119,026,163,27
026,119,030,031,3
026,119,038,105,5
026,119,039,043,6
026,119,039,055,12
026,119,039,095,12
026,119,039,129,23
026,119,039,173,-15
026,119,040,037,7
026,119,045,051,4
026,119,048,061,2
026,119,048,355,4
026,119,055,023,-21
026,119,055,027,-8
026,119,055,123,-1
026,119,055,127,1
026,121,001,039,7
026,121,001,089,-22
026,121,001,121,-27
026,121,002,090,-28
026,121,004,013,-12
026,121,004,015,6
026,121,004,019,-33
026,121,004,021,-22
026,121,005,109,179
026,121,005,119,24
026,121,006,029,7
026,121,006,037,3
026,121,006,061,-26
026,121,006,065,-33
026,121,006,099,12
026,121,008,001,17
026,121,008,031,16
026,121,008,041,30
026,121,008,043,7
026,121,008,123,19
026,121,009,005,57
026,121,009,011,-12
026,121,012,011,38
026,121,012,015,-22
026,121,012,017,26
026,121,012,035,-30
026,121,012,055,39
026,121,012,061,25
026,121,012,069,-20
026,121,012,071,-21
026,121,012,081,-7
026,121,012,086,19
026,121,012,091,-26
026,121,012,103,-32
026,121,012,115,35
026,121,013,067,31
026,121,013,095,-29
026,121,013,115,-8
026,121,013,121,-18
026,121,015,003,27
026,121,015,009,6
026,121,016,001,-68
026,121,017,019,-108
026,121,017,031,86
026,121,017,043,40
026,121,017,097,-35
026,121,017,099,-10
026,121,017,111,5
026,121,017,113,-12
026,121,017,173,7
026,121,017,197,5
026,121,017,201,2
026,121,018,003,3
026,121,018,009,1
026,121,018,031,-5
026,121,018,035,-18
026,121,018,039,-6
026,121,018,081,28
026,121,018,127,3
026,121,018,141,11
026,121,018,163,3
026,121,020,177,12
026,121,021,111,-19
026,121,022,071,-2
026,121,023,015,7
026,121,023,025,2
026,121,023,031,6
026,121,024,510,-5
026,121,025,021,3
026,121,025,025,4
026,121,026,003,-20
026,121,026,005,-11
026,121,026,007,-8
026,121,026,013,18
026,121,026,015,-22
026,121,026,017,-7
026,121,026,019,-2
026,121,026,021,20
026,121,026,023,2
026,121,026,025,-106
026,121,026,027,-4
026,121,026,029,8
026,121,026,033,-2
026,121,026,035,5
026,121,026,037,-45
026,121,026,045,-3
026,121,026,047,1
026,121,026,049,60
026,121,026,051,-1
026,121,026,053,-5
026,121,026,055,16
026,121,026,057,-28
026,121,026,061,-48
026,121,026,065,-141
026,121,026,067,99
026,121,026,069,27
026,121,026,071,-6
026,121,026,073,-32
026,121,026,075,-98
026,121,026,077,-79
026,121,026,081,-10
026,121,026,085,-6
026,121,026,087,-44
026,121,026,089,4
026,121,026,091,3
026,121,026,093,26
026,121,026,095,-22
026,121,026,099,287
026,121,026,101,-39
026,121,026,103,-1
026,121,026,105,-9
026,121,026,107,-100
026,121,026,111,228
026,121,026,113,0
026,121,026,115,139
026,121,026,117,120
026,121,026,123,90
026,121,026,125,-247
026,121,026,127,-202
026,121,026,129,-5
026,121,026,133,-11
026,121,026,137,12
026,121,026,139,688
026,121,026,141,-2
026,121,026,143,42
026,121,026,145,-145
026,121,026,147,-1
026,121,026,149,0
026,121,026,153,-5
026,121,026,155,64
026,121,026,157,-150
026,121,026,159,-72
026,121,026,161,-25
026,121,026,163,129
026,121,026,165,-30
026,121,027,013,-3
026,121,027,115,-13
026,121,027,135,-17
026,121,027,137,-18
026,121,028,035,71
026,121,028,087,6
026,121,028,133,-8
026,121,029,169,21
026,121,030,013,13
026,121,030,031,-3
026,121,031,055,7
026,121,033,015,-20
026,121,034,017,-142
026,121,035,013,-1
026,121,036,045,-25
026,121,036,047,14
026,121,036,063,6
026,121,037,063,-27
026,121,037,119,-9
026,121,037,133,-34
026,121,037,175,10
026,121,039,025,26
026,121,039,035,35
026,121,039,039,4
026,121,039,049,48
026,121,039,061,-1
026,121,039,081,-1
026,121,039,095,15
026,121,039,109,30
026,121,039,113,157
026,121,039,119,14
026,121,039,123,6
026,121,039,141,-25
026,121,039,143,11
026,121,039,147,-10
026,121,039,153,-2
026,121,039,169,8
026,121,039,173,17
026,121,040,027,15
026,121,040,137,-195
026,121,041,039,54
026,121,041,051,7
026,121,042,003,-14
026,121,042,041,7
026,121,042,123,-12
026,121,045,013,-32
026,121,045,035,6
026,121,047,063,28
026,121,047,125,3
026,121,048,021,11
026,121,048,039,12
026,121,048,061,4
026,121,048,113,28
026,121,048,121,6
026,121,048,141,60
026,121,048,171,7
026,121,048,179,22
026,121,048,329,-36
026,121,048,491,-59
026,121,049,035,-9
026,121,051,059,-18
026,121,051,099,-17
026,121,051,175,-9
026,121,051,199,-45
026,121,051,710,-23
026,121,053,033,18
026,121,054,081,10
026,121,055,079,66
026,121,055,097,-6
026,121,056,045,-37
026,123,004,013,-40
026,123,004,025,7
026,123,006,029,-2
026,123,006,073,7
026,123,006,081,9
026,123,006,085,17
026,123,008,005,-4
026,123,012,083,6
026,123,012,103,7
026,123,012,105,-11
026,123,012,115,4
026,123,013,051,-20
026,123,016,001,11
026,123,017,031,-8
026,123,017,043,-5
026,123,018,063,26
026,123,018,091,-26
026,123,021,111,6
026,123,021,117,-9
026,123,025,005,-12
026,123,026,001,99
026,123,026,005,-69
026,123,026,015,7
026,123,026,017,-7
026,123,026,019,-8
026,123,026,021,-45
026,123,026,025,18
026,123,026,037,13
026,123,026,045,-13
026,123,026,047,20
026,123,026,049,-61
026,123,026,055,32
026,123,026,057,31
026,123,026,061,-4
026,123,026,065,30
026,123,026,067,-42
026,123,026,069,11
026,123,026,073,-79
026,123,026,075,-42
026,123,026,077,37
026,123,026,081,12
026,123,026,085,38
026,123,026,093,6
026,123,026,095,-13
026,123,026,099,11
026,123,026,101,-21
026,123,026,103,0
026,123,026,105,-12
026,123,026,107,4
026,123,026,109,6
026,123,026,111,-3
026,123,026,113,15
026,123,026,115,-3
026,123,026,117,48
026,123,026,119,9
026,123,026,121,-90
026,123,026,125,-114
026,123,026,127,18
026,123,026,129,6
026,123,026,133,30
026,123,026,135,2
026,123,026,137,36
026,123,026,139,76
026,123,026,143,10
026,123,026,145,14
026,123,026,149,-27
026,123,026,155,2
026,123,026,159,-5
026,123,026,161,28
026,123,026,163,29
026,123,026,165,6
026,123,028,059,1
026,123,032,003,14
026,123,036,047,14
026,123,037,129,23
026,123,037,151,-23
026,123,037,159,-11
026,123,039,095,-52
026,123,040,031,11
026,123,041,013,6
026,123,041,051,7
026,123,047,093,-12
026,123,047,097,-31
026,123,047,125,-10
026,123,048,043,-4
026,123,048,201,76
026,123,048,423,4
026,123,048,439,20
026,123,048,453,-9
026,123,049,057,5
026,123,053,053,-33
026,123,053,063,8
026,123,053,067,3
026,123,056,005,2
026,125,001,041,-8
026,125,001,043,-8
026,125,001,055,64
026,125,001,069,-30
026,125,001,073,4
026,125,001,077,14
026,125,001,081,-13
026,125,001,089,25
026,125,001,095,-10
026,125,001,097,11
026,125,001,101,41
026,125,001,103,-6
026,125,001,105,-18
026,125,001,115,-16
026,125,001,117,39
026,125,001,125,9
026,125,002,016,-2
026,125,004,013,-201
026,125,004,015,-100
026,125,004,019,52
026,125,004,021,-8
026,125,004,025,7
026,125,004,027,7
026,125,005,031,-19
026,125,005,083,90
026,125,005,107,169
026,125,005,117,-14
026,125,005,119,50
026,125,005,123,15
026,125,005,143,-16
026,125,005,145,-7
026,125,006,001,-87
026,125,006,007,119
026,125,006,013,-6
026,125,006,017,-12
026,125,006,019,-18
026,125,006,037,-120
026,125,006,053,-2
026,125,006,059,-142
026,125,006,061,-28
026,125,006,065,-463
026,125,006,067,-34
026,125,006,071,-8
026,125,006,073,-257
026,125,006,075,-16
026,125,006,077,-29
026,125,006,079,28
026,125,006,081,-46
026,125,006,085,53
026,125,006,087,-5
026,125,006,089,-4
026,125,006,095,-41
026,125,006,099,22
026,125,006,111,-20
026,125,008,001,-50
026,125,008,005,10
026,125,008,013,-52
026,125,008,014,-83
026,125,008,031,-96
026,125,008,035,-169
026,125,008,041,-39
026,125,008,045,37
026,125,008,053,-7
026,125,008,059,30
026,125,008,069,122
026,125,008,077,-17
026,125,008,087,13
026,125,008,091,50
026,125,008,093,29
026,125,008,123,-49
026,125,009,001,38
026,125,009,003,124
026,125,009,009,-32
026,125,009,013,10
026,125,010,001,-11
026,125,010,003,9
026,125,011,001,-100
026,125,012,001,19
026,125,012,005,6
026,125,012,009,154
026,125,012,011,64
026,125,012,015,-38
026,125,012,019,8
026,125,012,021,-114
026,125,012,031,-229
026,125,012,033,-8
026,125,012,035,-23
026,125,012,053,-65
026,125,012,055,-33
026,125,012,057,-269
026,125,012,061,9
026,125,012,069,-44
026,125,012,071,-219
026,125,012,073,14
026,125,012,075,-8
026,125,012,081,17
026,125,012,083,-52
026,125,012,085,-35
026,125,012,086,173
026,125,012,089,-15
026,125,012,091,-32
026,125,012,093,-6
026,125,012,095,44
026,125,012,099,-101
026,125,012,101,-30
026,125,012,103,-44
026,125,012,105,-188
026,125,012,109,-31
026,125,012,111,4
026,125,012,113,21
026,125,012,115,-255
026,125,012,117,22
026,125,012,119,11
026,125,012,127,-33
026,125,013,021,12
026,125,013,051,-8
026,125,013,053,152
026,125,013,059,-41
026,125,013,067,-44
026,125,013,073,-215
026,125,013,089,7
026,125,013,095,-33
026,125,013,113,21
026,125,013,117,44
026,125,013,121,-75
026,125,013,129,-17
026,125,013,135,-6
026,125,013,151,57
026,125,013,167,-1
026,125,013,195,-5
026,125,013,199,5
026,125,013,211,13
026,125,013,215,-10
026,125,013,293,-8
026,125,015,001,16
026,125,015,009,20
026,125,017,001,15
026,125,017,019,18
026,125,017,031,12
026,125,017,043,95
026,125,017,055,-3
026,125,017,077,8
026,125,017,089,24
026,125,017,095,-13
026,125,017,097,109
026,125,017,111,59
026,125,017,113,8
026,125,017,143,-91
026,125,017,163,-2
026,125,017,179,-38
026,125,017,197,-2
026,125,017,199,1
026,125,017,201,2
026,125,018,003,77
026,125,018,005,98
026,125,018,009,16
026,125,018,011,39
026,125,018,039,-14
026,125,018,057,183
026,125,018,063,6
026,125,018,069,-11
026,125,018,081,38
026,125,018,085,5
026,125,018,089,-6
026,125,018,095,-30
026,125,018,097,75
026,125,018,105,-86
026,125,018,133,-21
026,125,018,141,94
026,125,018,151,-50
026,125,018,157,-59
026,125,018,163,7
026,125,018,169,37
026,125,018,177,-17
026,125,019,061,-5
026,125,019,065,-9
026,125,019,103,6
026,125,019,153,37
026,125,019,163,13
026,125,019,189,-4
026,125,020,045,-3
026,125,020,057,-1
026,125,020,091,-90
026,125,020,095,-2
026,125,020,111,-24
026,125,020,173,-6
026,125,021,015,22
026,125,021,037,-9
026,125,021,045,46
026,125,021,047,-22
026,125,021,051,25
026,125,021,059,-2
026,125,021,067,1
026,125,021,093,-7
026,125,021,107,-10
026,125,021,111,-511
026,125,021,117,-2
026,125,021,185,32
026,125,021,227,57
026,125,022,019,-8
026,125,022,033,86
026,125,022,071,15
026,125,023,005,8
026,125,023,031,2
026,125,024,003,11
026,125,024,005,-25
026,125,024,021,-44
026,125,024,027,24
026,125,024,031,35
026,125,024,033,-28
026,125,024,041,-7
026,125,024,510,-25
026,125,025,003,22
026,125,025,005,-52
026,125,025,009,67
026,125,025,015,-31
026,125,025,017,27
026,125,025,021,-10
026,125,025,025,-95
026,125,025,027,12
026,125,026,001,107
026,125,026,003,-4
026,125,026,005,-27
026,125,026,007,-57
026,125,026,009,-51
026,125,026,011,-41
026,125,026,013,-23
026,125,026,015,42
026,125,026,017,-90
026,125,026,019,-5
026,125,026,021,17
026,125,026,023,-19
026,125,026,025,-138
026,125,026,027,3
026,125,026,029,-19
026,125,026,031,-22
026,125,026,033,-37
026,125,026,035,-45
026,125,026,037,652
026,125,026,039,26
026,125,026,041,6
026,125,026,043,-3
026,125,026,045,72
026,125,026,047,19
026,125,026,049,-616
026,125,026,051,-93
026,125,026,053,33
026,125,026,055,-259
026,125,026,057,-87
026,125,026,059,-12
026,125,026,061,-108
026,125,026,063,-3
026,125,026,065,-768
026,125,026,067,-43
026,125,026,069,-179
026,125,026,071,7
026,125,026,073,-492
026,125,026,075,-179
026,125,026,077,-410
026,125,026,079,-17
026,125,026,081,412
026,125,026,083,7
026,125,026,085,-20
026,125,026,087,421
026,125,026,089,-152
026,125,026,091,-66
026,125,026,093,132
026,125,026,095,-56
026,125,026,097,-14
026,125,026,099,"-3,349"
026,125,026,101,-2
026,125,026,103,-81
026,125,026,105,-161
026,125,026,107,-131
026,125,026,111,73
026,125,026,113,1
026,125,026,115,39
026,125,026,117,0
026,125,026,119,-73
026,125,026,121,247
026,125,026,123,114
026,125,026,127,-7
026,125,026,129,-56
026,125,026,131,-3
026,125,026,133,-43
026,125,026,135,-73
026,125,026,137,70
026,125,026,139,"-1,825"
026,125,026,141,-11
026,125,026,143,-77
026,125,026,145,178
026,125,026,147,-20
026,125,026,149,4
026,125,026,151,-64
026,125,026,153,9
026,125,026,155,19
026,125,026,157,-94
026,125,026,159,-22
026,125,026,161,"-1,713"
026,125,026,163,-876
026,125,026,165,-30
026,125,027,037,-20
026,125,027,053,-55
026,125,027,059,-20
026,125,027,109,-47
026,125,027,123,-34
026,125,027,137,27
026,125,027,169,-5
026,125,028,047,7
026,125,028,049,18
026,125,028,059,-5
026,125,028,075,-9
026,125,028,105,27
026,125,029,019,-31
026,125,029,039,6
026,125,029,043,-7
026,125,029,051,26
026,125,029,077,-43
026,125,029,095,41
026,125,029,101,15
026,125,029,147,-10
026,125,029,169,-64
026,125,029,183,-144
026,125,029,189,37
026,125,029,209,-1
026,125,029,510,43
026,125,030,013,-3
026,125,030,029,8
026,125,030,063,21
026,125,030,073,-11
026,125,030,099,-13
026,125,031,055,37
026,125,031,097,43
026,125,031,109,19
026,125,031,153,86
026,125,032,003,-14
026,125,032,031,7
026,125,033,001,-18
026,125,033,003,-3
026,125,033,009,4
026,125,033,011,29
026,125,033,013,-34
026,125,033,015,-6
026,125,034,001,-5
026,125,034,003,-124
026,125,034,005,26
026,125,034,007,-115
026,125,034,009,48
026,125,034,011,-2
026,125,034,013,17
026,125,034,017,-29
026,125,034,021,-14
026,125,034,023,19
026,125,034,025,-2
026,125,034,027,14
026,125,034,029,-59
026,125,034,035,3
026,125,034,037,-15
026,125,034,039,43
026,125,035,001,13
026,125,035,015,21
026,125,035,043,-100
026,125,036,001,39
026,125,036,003,-4
026,125,036,007,188
026,125,036,029,171
026,125,036,045,-118
026,125,036,047,211
026,125,036,051,-12
026,125,036,055,-66
026,125,036,059,30
026,125,036,061,120
026,125,036,067,9
026,125,036,071,-33
026,125,036,077,13
026,125,036,079,-5
026,125,036,081,7
026,125,036,083,-10
026,125,036,085,25
026,125,036,091,-6
026,125,036,103,27
026,125,036,109,-28
026,125,036,111,-19
026,125,036,119,-16
026,125,037,001,-22
026,125,037,007,51
026,125,037,011,-4
026,125,037,021,8
026,125,037,035,-29
026,125,037,049,57
026,125,037,051,-37
026,125,037,061,-1
026,125,037,063,80
026,125,037,067,50
026,125,037,071,-15
026,125,037,081,-59
026,125,037,097,62
026,125,037,107,-21
026,125,037,117,-13
026,125,037,119,-579
026,125,037,129,0
026,125,037,133,-184
026,125,037,159,-57
026,125,037,179,-10
026,125,037,183,-111
026,125,038,015,6
026,125,038,035,11
026,125,039,003,-10
026,125,039,007,-10
026,125,039,009,34
026,125,039,015,1
026,125,039,017,-150
026,125,039,023,-7
026,125,039,025,-1
026,125,039,027,-14
026,125,039,035,94
026,125,039,037,-12
026,125,039,041,-57
026,125,039,043,22
026,125,039,049,120
026,125,039,057,-63
026,125,039,061,-133
026,125,039,063,-1
026,125,039,065,-11
026,125,039,075,17
026,125,039,085,-14
026,125,039,093,215
026,125,039,095,-58
026,125,039,099,-30
026,125,039,103,33
026,125,039,113,-68
026,125,039,119,13
026,125,039,129,-11
026,125,039,133,-42
026,125,039,143,38
026,125,039,145,126
026,125,039,151,-76
026,125,039,153,-73
026,125,039,155,-2
026,125,039,159,13
026,125,039,165,20
026,125,039,169,10
026,125,039,171,-7
026,125,039,173,2
026,125,040,017,8
026,125,040,031,-9
026,125,040,087,-42
026,125,040,131,-2
026,125,040,143,-14
026,125,040,145,8
026,125,041,005,-56
026,125,041,009,-5
026,125,041,039,12
026,125,041,047,-12
026,125,041,051,-49
026,125,041,067,-44
026,125,042,003,75
026,125,042,011,-17
026,125,042,013,-30
026,125,042,017,19
026,125,042,019,-6
026,125,042,027,24
026,125,042,029,104
026,125,042,033,-7
026,125,042,039,18
026,125,042,043,-34
026,125,042,049,-29
026,125,042,051,8
026,125,042,069,112
026,125,042,071,59
026,125,042,075,25
026,125,042,077,-66
026,125,042,081,20
026,125,042,083,40
026,125,042,085,-6
026,125,042,087,4
026,125,042,091,17
026,125,042,093,27
026,125,042,101,-46
026,125,042,111,21
026,125,042,119,6
026,125,042,121,12
026,125,042,129,20
026,125,042,133,8
026,125,044,005,-20
026,125,044,007,-77
026,125,045,013,-7
026,125,045,015,-16
026,125,045,019,67
026,125,045,035,11
026,125,045,045,77
026,125,045,051,-23
026,125,045,057,-27
026,125,045,065,32
026,125,045,077,56
026,125,045,079,-65
026,125,045,083,-70
026,125,045,091,-17
026,125,046,011,-3
026,125,046,079,7
026,125,046,093,-6
026,125,046,099,-5
026,125,047,005,-36
026,125,047,007,9
026,125,047,009,22
026,125,047,035,-15
026,125,047,037,-110
026,125,047,053,13
026,125,047,063,21
026,125,047,065,-89
026,125,047,069,-4
026,125,047,071,-15
026,125,047,089,9
026,125,047,093,19
026,125,047,105,-37
026,125,047,119,15
026,125,047,125,-75
026,125,047,141,-12
026,125,047,149,198
026,125,047,155,-56
026,125,047,157,56
026,125,047,163,5
026,125,047,181,-19
026,125,047,183,-3
026,125,047,187,16
026,125,048,027,-13
026,125,048,029,165
026,125,048,037,15
026,125,048,039,-38
026,125,048,085,46
026,125,048,113,17
026,125,048,121,54
026,125,048,139,6
026,125,048,141,-84
026,125,048,157,50
026,125,048,201,-13
026,125,048,215,77
026,125,048,245,-9
026,125,048,303,9
026,125,048,309,-7
026,125,048,339,-45
026,125,048,355,89
026,125,048,367,5
026,125,048,373,20
026,125,048,375,-26
026,125,048,397,-31
026,125,048,427,-7
026,125,048,439,-140
026,125,048,441,-8
026,125,048,453,-164
026,125,048,475,-192
026,125,048,477,-24
026,125,048,479,-35
026,125,048,491,91
026,125,048,495,-2
026,125,049,003,-3
026,125,049,005,13
026,125,049,011,16
026,125,049,021,8
026,125,049,035,-26
026,125,049,049,11
026,125,049,053,-26
026,125,049,057,-3
026,125,050,001,-31
026,125,050,007,15
026,125,050,025,-3
026,125,050,027,-25
026,125,051,003,45
026,125,051,013,-50
026,125,051,047,7
026,125,051,059,-165
026,125,051,065,-13
026,125,051,069,27
026,125,051,087,15
026,125,051,095,14
026,125,051,107,-22
026,125,051,177,-18
026,125,051,179,82
026,125,051,199,17
026,125,051,510,4
026,125,051,540,-17
026,125,051,550,4
026,125,051,610,-2
026,125,051,650,-86
026,125,051,678,-13
026,125,051,680,-17
026,125,051,700,23
026,125,051,710,-7
026,125,051,740,-14
026,125,051,760,-29
026,125,051,770,8
026,125,051,775,-8
026,125,051,810,-17
026,125,053,011,21
026,125,053,033,-177
026,125,053,053,-14
026,125,053,061,19
026,125,053,063,-58
026,125,053,065,-6
026,125,053,067,-18
026,125,053,073,-117
026,125,054,011,6
026,125,054,017,-8
026,125,054,019,-23
026,125,054,029,-38
026,125,054,051,-4
026,125,054,061,34
026,125,054,077,12
026,125,055,001,7
026,125,055,009,-10
026,125,055,015,10
026,125,055,025,-405
026,125,055,029,-5
026,125,055,039,-29
026,125,055,055,-12
026,125,055,059,-41
026,125,055,075,8
026,125,055,079,-29
026,125,055,127,7
026,125,055,131,161
026,125,055,133,7
026,125,055,139,5
026,125,056,021,25
026,125,056,023,20
026,125,056,025,-11
026,125,056,033,-1
026,125,056,039,-72
026,125,072,053,38
026,125,072,075,46
026,125,072,127,64
026,127,001,009,1
026,127,004,019,-46
026,127,005,063,17
026,127,006,087,6
026,127,006,111,1
026,127,008,019,2
026,127,008,109,7
026,127,012,047,5
026,127,012,053,-41
026,127,012,069,6
026,127,012,071,-12
026,127,012,081,7
026,127,012,103,1
026,127,012,105,-14
026,127,012,113,3
026,127,012,115,5
026,127,016,011,6
026,127,016,051,12
026,127,017,019,1
026,127,017,031,34
026,127,017,097,13
026,127,017,203,6
026,127,018,037,5
026,127,018,063,3
026,127,018,141,4
026,127,019,153,3
026,127,019,167,-10
026,127,022,015,21
026,127,022,115,-28
026,127,026,001,4
026,127,026,005,-46
026,127,026,007,-4
026,127,026,015,8
026,127,026,021,-4
026,127,026,025,22
026,127,026,033,0
026,127,026,035,-4
026,127,026,037,-3
026,127,026,055,-7
026,127,026,059,5
026,127,026,065,8
026,127,026,075,-4
026,127,026,077,3
